itemsName,itemsQuantity,itemsPrice,storeLocation,customerGender,customerAge,customerEmail,customerSatisfaction,saleDate,purchaseMethod,couponUsed
printer paper,7,30.4,London,M,33,luefiju@jewijow.la,4,2017-07-11T04:58:50.392Z,In store,True
envelopes,2,11.14,London,M,33,luefiju@jewijow.la,4,2017-07-11T04:58:50.392Z,In store,True
notepad,2,9.62,London,M,33,luefiju@jewijow.la,4,2017-07-11T04:58:50.392Z,In store,True
pens,4,52.6,London,M,33,luefiju@jewijow.la,4,2017-07-11T04:58:50.392Z,In store,True
notepad,5,25.93,London,M,33,luefiju@jewijow.la,4,2017-07-11T04:58:50.392Z,In store,True
notepad,3,6.2,Austin,M,55,ze@goji.tm,4,2017-07-16T04:32:23.661Z,Online,True
pens,1,5.85,Austin,M,55,ze@goji.tm,4,2017-07-16T04:32:23.661Z,Online,True
envelopes,5,24.43,Denver,M,24,igi@refdokih.bt,4,2013-06-09T10:18:57.757Z,In store,False
notepad,3,25.94,Denver,M,24,igi@refdokih.bt,4,2013-06-09T10:18:57.757Z,In store,False
notepad,3,23.83,Denver,M,24,igi@refdokih.bt,4,2013-06-09T10:18:57.757Z,In store,False
pens,1,43.65,London,M,59,afnag@nem.pf,4,2017-07-19T17:01:04.313Z,In store,False
laptop,3,400.5,London,M,59,afnag@nem.pf,4,2017-07-19T17:01:04.313Z,In store,False
envelopes,9,10.19,London,M,59,afnag@nem.pf,4,2017-07-19T17:01:04.313Z,In store,False
binder,8,17.9,London,M,59,afnag@nem.pf,4,2017-07-19T17:01:04.313Z,In store,False
backpack,2,198.64,London,M,59,afnag@nem.pf,4,2017-07-19T17:01:04.313Z,In store,False
printer paper,10,36.94,London,M,59,afnag@nem.pf,4,2017-07-19T17:01:04.313Z,In store,False
laptop,5,1452.49,Seattle,F,33,wibo@zewkov.fi,4,2016-01-10T09:33:26.009Z,Online,False
pens,5,22.51,Seattle,F,33,wibo@zewkov.fi,4,2016-01-10T09:33:26.009Z,Online,False
envelopes,8,16.37,Seattle,F,33,wibo@zewkov.fi,4,2016-01-10T09:33:26.009Z,Online,False
notepad,4,24.12,Seattle,F,33,wibo@zewkov.fi,4,2016-01-10T09:33:26.009Z,Online,False
notepad,4,32.09,Seattle,F,33,wibo@zewkov.fi,4,2016-01-10T09:33:26.009Z,Online,False
backpack,2,194.94,Seattle,F,33,wibo@zewkov.fi,4,2016-01-10T09:33:26.009Z,Online,False
binder,6,27.69,Seattle,F,33,wibo@zewkov.fi,4,2016-01-10T09:33:26.009Z,Online,False
envelopes,2,10.84,Seattle,F,33,wibo@zewkov.fi,4,2016-01-10T09:33:26.009Z,Online,False
printer paper,4,34.23,Seattle,F,33,wibo@zewkov.fi,4,2016-01-10T09:33:26.009Z,Online,False
notepad,2,32.43,Seattle,F,33,wibo@zewkov.fi,4,2016-01-10T09:33:26.009Z,Online,False
notepad,2,30.8,Seattle,M,38,bu@rir.tm,4,2016-09-27T16:48:15.686Z,In store,False
envelopes,6,21.98,Seattle,M,38,bu@rir.tm,4,2016-09-27T16:48:15.686Z,In store,False
laptop,3,1514.87,Seattle,M,38,bu@rir.tm,4,2016-09-27T16:48:15.686Z,In store,False
printer paper,5,44.09,Seattle,M,38,bu@rir.tm,4,2016-09-27T16:48:15.686Z,In store,False
notepad,2,28.87,Seattle,M,38,bu@rir.tm,4,2016-09-27T16:48:15.686Z,In store,False
pens,3,23.13,Seattle,M,38,bu@rir.tm,4,2016-09-27T16:48:15.686Z,In store,False
envelopes,3,14.66,Seattle,M,38,bu@rir.tm,4,2016-09-27T16:48:15.686Z,In store,False
binder,3,29.37,Denver,M,35,jalroro@okebatup.id,5,2017-08-17T06:59:24.982Z,In store,False
pens,5,53.07,Denver,M,35,jalroro@okebatup.id,5,2017-08-17T06:59:24.982Z,In store,False
envelopes,1,8.57,Denver,M,35,jalroro@okebatup.id,5,2017-08-17T06:59:24.982Z,In store,False
printer paper,10,41.81,Denver,M,35,jalroro@okebatup.id,5,2017-08-17T06:59:24.982Z,In store,False
backpack,1,119.18,Austin,F,68,izu@ewzij.ye,3,2017-11-11T23:07:51.73Z,In store,False
envelopes,10,12.87,Austin,F,68,izu@ewzij.ye,3,2017-11-11T23:07:51.73Z,In store,False
printer paper,4,18.8,Austin,F,68,izu@ewzij.ye,3,2017-11-11T23:07:51.73Z,In store,False
pens,3,60.0,Austin,F,68,izu@ewzij.ye,3,2017-11-11T23:07:51.73Z,In store,False
laptop,3,754.7,Austin,F,68,izu@ewzij.ye,3,2017-11-11T23:07:51.73Z,In store,False
binder,9,25.05,Austin,F,68,izu@ewzij.ye,3,2017-11-11T23:07:51.73Z,In store,False
notepad,1,7.68,Austin,F,68,izu@ewzij.ye,3,2017-11-11T23:07:51.73Z,In store,False
binder,1,27.63,London,F,34,aza@pavjoso.ad,3,2014-06-07T12:38:24.957Z,In store,False
notepad,5,12.76,London,F,34,aza@pavjoso.ad,3,2014-06-07T12:38:24.957Z,In store,False
notepad,4,9.65,London,F,34,aza@pavjoso.ad,3,2014-06-07T12:38:24.957Z,In store,False
printer paper,5,19.37,London,F,34,aza@pavjoso.ad,3,2014-06-07T12:38:24.957Z,In store,False
envelopes,9,6.15,London,F,34,aza@pavjoso.ad,3,2014-06-07T12:38:24.957Z,In store,False
pens,4,65.91,London,F,34,aza@pavjoso.ad,3,2014-06-07T12:38:24.957Z,In store,False
backpack,5,175.5,London,F,34,aza@pavjoso.ad,3,2014-06-07T12:38:24.957Z,In store,False
binder,3,27.3,London,F,34,aza@pavjoso.ad,3,2014-06-07T12:38:24.957Z,In store,False
envelopes,2,21.34,London,F,34,aza@pavjoso.ad,3,2014-06-07T12:38:24.957Z,In store,False
laptop,4,837.96,London,F,34,aza@pavjoso.ad,3,2014-06-07T12:38:24.957Z,In store,False
laptop,1,802.4,Seattle,M,27,zugdi@ur.dz,1,2013-06-23T05:04:13.74Z,Online,False
binder,9,20.96,Seattle,M,27,zugdi@ur.dz,1,2013-06-23T05:04:13.74Z,Online,False
envelopes,3,18.54,Seattle,M,27,zugdi@ur.dz,1,2013-06-23T05:04:13.74Z,Online,False
envelopes,3,24.95,Seattle,M,27,zugdi@ur.dz,1,2013-06-23T05:04:13.74Z,Online,False
notepad,4,14.31,Seattle,M,27,zugdi@ur.dz,1,2013-06-23T05:04:13.74Z,Online,False
pens,4,23.28,Seattle,M,27,zugdi@ur.dz,1,2013-06-23T05:04:13.74Z,Online,False
pens,3,38.92,Seattle,M,27,zugdi@ur.dz,1,2013-06-23T05:04:13.74Z,Online,False
backpack,5,42.22,Seattle,M,27,zugdi@ur.dz,1,2013-06-23T05:04:13.74Z,Online,False
binder,9,12.9,New York,M,40,uzhusi@hut.do,4,2017-04-23T01:32:59.432Z,In store,False
notepad,4,36.13,New York,M,40,uzhusi@hut.do,4,2017-04-23T01:32:59.432Z,In store,False
notepad,1,23.29,New York,M,40,uzhusi@hut.do,4,2017-04-23T01:32:59.432Z,In store,False
notepad,3,24.84,Seattle,F,30,jolud@fe.lr,1,2015-03-30T03:34:07.978Z,In store,False
envelopes,10,17.54,Seattle,F,30,jolud@fe.lr,1,2015-03-30T03:34:07.978Z,In store,False
pens,4,5.83,Seattle,M,67,docifwu@tub.py,2,2015-10-27T13:33:07.212Z,Online,False
backpack,3,49.35,Seattle,M,67,docifwu@tub.py,2,2015-10-27T13:33:07.212Z,Online,False
envelopes,8,16.02,Seattle,M,67,docifwu@tub.py,2,2015-10-27T13:33:07.212Z,Online,False
pens,3,27.51,Seattle,M,67,docifwu@tub.py,2,2015-10-27T13:33:07.212Z,Online,False
binder,5,29.57,Seattle,M,67,docifwu@tub.py,2,2015-10-27T13:33:07.212Z,Online,False
pens,2,6.13,Seattle,M,19,wi@keloic.uz,5,2014-03-29T08:41:12.828Z,Phone,False
laptop,1,929.53,San Diego,F,50,aldi@kuvoj.na,4,2014-02-03T22:36:20.917Z,Online,False
binder,6,10.01,San Diego,F,50,aldi@kuvoj.na,4,2014-02-03T22:36:20.917Z,Online,False
notepad,4,22.71,San Diego,F,50,aldi@kuvoj.na,4,2014-02-03T22:36:20.917Z,Online,False
printer paper,3,33.24,San Diego,F,50,aldi@kuvoj.na,4,2014-02-03T22:36:20.917Z,Online,False
pens,2,64.28,San Diego,F,50,aldi@kuvoj.na,4,2014-02-03T22:36:20.917Z,Online,False
pens,5,67.35,San Diego,F,50,aldi@kuvoj.na,4,2014-02-03T22:36:20.917Z,Online,False
notepad,4,37.17,London,F,64,cazop@tunge.mk,1,2016-03-15T00:56:20.748Z,In store,False
notepad,1,19.65,London,F,64,cazop@tunge.mk,1,2016-03-15T00:56:20.748Z,In store,False
pens,3,29.35,London,F,64,cazop@tunge.mk,1,2016-03-15T00:56:20.748Z,In store,False
pens,3,18.44,London,F,64,cazop@tunge.mk,1,2016-03-15T00:56:20.748Z,In store,False
binder,8,20.11,London,F,64,cazop@tunge.mk,1,2016-03-15T00:56:20.748Z,In store,False
binder,3,11.58,London,F,64,cazop@tunge.mk,1,2016-03-15T00:56:20.748Z,In store,False
envelopes,8,20.28,London,F,64,cazop@tunge.mk,1,2016-03-15T00:56:20.748Z,In store,False
laptop,4,1212.77,London,F,64,cazop@tunge.mk,1,2016-03-15T00:56:20.748Z,In store,False
binder,6,22.86,New York,F,35,ilade@nitu.sm,4,2014-05-19T22:57:21.585Z,Online,False
pens,2,28.97,New York,F,35,ilade@nitu.sm,4,2014-05-19T22:57:21.585Z,Online,False
backpack,1,48.87,New York,F,35,ilade@nitu.sm,4,2014-05-19T22:57:21.585Z,Online,False
notepad,2,32.1,Austin,F,18,ule@not.st,1,2016-01-25T00:48:37.962Z,In store,False
printer paper,6,14.6,Austin,F,18,ule@not.st,1,2016-01-25T00:48:37.962Z,In store,False
binder,6,28.53,Austin,F,18,ule@not.st,1,2016-01-25T00:48:37.962Z,In store,False
pens,5,52.27,Austin,F,18,ule@not.st,1,2016-01-25T00:48:37.962Z,In store,False
envelopes,1,7.66,Austin,F,18,ule@not.st,1,2016-01-25T00:48:37.962Z,In store,False
notepad,3,27.84,Austin,F,18,ule@not.st,1,2016-01-25T00:48:37.962Z,In store,False
backpack,1,143.24,Austin,F,18,ule@not.st,1,2016-01-25T00:48:37.962Z,In store,False
envelopes,10,15.78,Seattle,M,71,rudpebop@aho.au,4,2017-08-27T15:12:44.937Z,In store,False
binder,5,27.05,Seattle,M,38,uleles@fotleib.kz,2,2013-08-14T14:41:26.755Z,Online,False
pens,4,49.95,Seattle,M,38,uleles@fotleib.kz,2,2013-08-14T14:41:26.755Z,Online,False
pens,2,69.01,Seattle,M,38,uleles@fotleib.kz,2,2013-08-14T14:41:26.755Z,Online,False
binder,1,21.34,Seattle,M,38,uleles@fotleib.kz,2,2013-08-14T14:41:26.755Z,Online,False
envelopes,4,10.1,Seattle,M,38,uleles@fotleib.kz,2,2013-08-14T14:41:26.755Z,Online,False
notepad,3,26.49,Seattle,M,38,uleles@fotleib.kz,2,2013-08-14T14:41:26.755Z,Online,False
laptop,2,1529.89,Seattle,M,38,uleles@fotleib.kz,2,2013-08-14T14:41:26.755Z,Online,False
notepad,4,17.69,Seattle,M,38,uleles@fotleib.kz,2,2013-08-14T14:41:26.755Z,Online,False
notepad,2,10.16,Seattle,M,38,uleles@fotleib.kz,2,2013-08-14T14:41:26.755Z,Online,False
binder,3,21.85,Denver,F,64,put@hofhosce.tf,5,2017-03-25T01:57:13.916Z,Online,False
laptop,4,673.34,Denver,F,64,put@hofhosce.tf,5,2017-03-25T01:57:13.916Z,Online,False
backpack,1,158.66,Denver,F,64,put@hofhosce.tf,5,2017-03-25T01:57:13.916Z,Online,False
envelopes,3,24.56,Denver,F,64,put@hofhosce.tf,5,2017-03-25T01:57:13.916Z,Online,False
binder,5,17.61,Denver,F,64,put@hofhosce.tf,5,2017-03-25T01:57:13.916Z,Online,False
binder,7,29.01,New York,M,32,wepavlez@ocaziv.id,5,2017-03-04T17:21:42.397Z,Online,False
notepad,3,14.18,New York,M,32,wepavlez@ocaziv.id,5,2017-03-04T17:21:42.397Z,Online,False
pens,3,24.1,New York,M,32,wepavlez@ocaziv.id,5,2017-03-04T17:21:42.397Z,Online,False
pens,3,42.91,Denver,F,46,rozuba@cozco.tf,1,2014-09-09T17:53:36.383Z,In store,False
notepad,2,26.2,Denver,F,46,rozuba@cozco.tf,1,2014-09-09T17:53:36.383Z,In store,False
printer paper,10,45.98,Denver,F,46,rozuba@cozco.tf,1,2014-09-09T17:53:36.383Z,In store,False
laptop,3,558.89,Denver,F,46,rozuba@cozco.tf,1,2014-09-09T17:53:36.383Z,In store,False
binder,3,24.63,Denver,F,46,rozuba@cozco.tf,1,2014-09-09T17:53:36.383Z,In store,False
backpack,5,198.62,Denver,F,46,rozuba@cozco.tf,1,2014-09-09T17:53:36.383Z,In store,False
envelopes,8,5.91,Denver,F,46,rozuba@cozco.tf,1,2014-09-09T17:53:36.383Z,In store,False
notepad,2,8.85,Denver,F,50,dujum@kepiw.ge,5,2017-10-28T02:34:49.366Z,In store,False
envelopes,1,24.03,New York,M,73,ugiponum@muemdi.co.uk,3,2015-01-04T15:50:35.322Z,In store,False
printer paper,3,25.03,New York,M,73,ugiponum@muemdi.co.uk,3,2015-01-04T15:50:35.322Z,In store,False
binder,3,17.48,New York,M,73,ugiponum@muemdi.co.uk,3,2015-01-04T15:50:35.322Z,In store,False
envelopes,5,23.75,New York,M,73,ugiponum@muemdi.co.uk,3,2015-01-04T15:50:35.322Z,In store,False
laptop,4,1348.63,Seattle,F,18,cog@icvo.hr,5,2013-04-29T21:50:26.527Z,Online,False
envelopes,3,17.54,Seattle,F,18,cog@icvo.hr,5,2013-04-29T21:50:26.527Z,Online,False
binder,1,10.4,Seattle,F,18,cog@icvo.hr,5,2013-04-29T21:50:26.527Z,Online,False
pens,5,8.94,Seattle,F,18,cog@icvo.hr,5,2013-04-29T21:50:26.527Z,Online,False
notepad,4,35.46,Seattle,F,18,cog@icvo.hr,5,2013-04-29T21:50:26.527Z,Online,False
envelopes,1,13.61,Seattle,F,18,cog@icvo.hr,5,2013-04-29T21:50:26.527Z,Online,False
notepad,5,23.55,Seattle,F,18,cog@icvo.hr,5,2013-04-29T21:50:26.527Z,Online,False
backpack,4,160.53,Seattle,F,18,cog@icvo.hr,5,2013-04-29T21:50:26.527Z,Online,False
pens,5,49.32,Seattle,F,18,cog@icvo.hr,5,2013-04-29T21:50:26.527Z,Online,False
binder,10,24.01,Seattle,F,18,cog@icvo.hr,5,2013-04-29T21:50:26.527Z,Online,False
binder,5,27.37,Seattle,F,20,atigo@vuwem.mk,5,2017-09-05T08:46:12.837Z,Online,False
binder,2,22.48,Seattle,F,20,atigo@vuwem.mk,5,2017-09-05T08:46:12.837Z,Online,False
backpack,1,196.26,Seattle,F,20,atigo@vuwem.mk,5,2017-09-05T08:46:12.837Z,Online,False
envelopes,10,18.28,Seattle,F,20,atigo@vuwem.mk,5,2017-09-05T08:46:12.837Z,Online,False
notepad,2,6.69,Seattle,F,20,atigo@vuwem.mk,5,2017-09-05T08:46:12.837Z,Online,False
pens,4,79.06,Seattle,F,20,atigo@vuwem.mk,5,2017-09-05T08:46:12.837Z,Online,False
printer paper,9,34.63,Seattle,F,20,atigo@vuwem.mk,5,2017-09-05T08:46:12.837Z,Online,False
laptop,4,1580.15,Seattle,F,20,atigo@vuwem.mk,5,2017-09-05T08:46:12.837Z,Online,False
envelopes,2,19.53,Seattle,F,20,atigo@vuwem.mk,5,2017-09-05T08:46:12.837Z,Online,False
notepad,2,36.64,Seattle,F,20,atigo@vuwem.mk,5,2017-09-05T08:46:12.837Z,Online,False
binder,1,13.56,London,M,52,wapomrol@ki.mm,5,2016-09-06T20:51:28.437Z,In store,False
backpack,1,197.78,London,M,52,wapomrol@ki.mm,5,2016-09-06T20:51:28.437Z,In store,False
laptop,3,907.43,London,M,52,wapomrol@ki.mm,5,2016-09-06T20:51:28.437Z,In store,False
notepad,5,26.72,London,M,52,wapomrol@ki.mm,5,2016-09-06T20:51:28.437Z,In store,False
notepad,1,23.77,London,M,52,wapomrol@ki.mm,5,2016-09-06T20:51:28.437Z,In store,False
notepad,4,24.18,Denver,F,57,hafaspe@dut.pm,5,2013-04-14T17:00:29.907Z,Online,False
printer paper,9,33.33,Denver,F,57,hafaspe@dut.pm,5,2013-04-14T17:00:29.907Z,Online,False
envelopes,10,11.86,Denver,F,57,hafaspe@dut.pm,5,2013-04-14T17:00:29.907Z,Online,False
laptop,4,710.07,Denver,F,57,hafaspe@dut.pm,5,2013-04-14T17:00:29.907Z,Online,False
pens,4,70.11,Denver,F,57,hafaspe@dut.pm,5,2013-04-14T17:00:29.907Z,Online,False
pens,1,28.41,Denver,F,57,hafaspe@dut.pm,5,2013-04-14T17:00:29.907Z,Online,False
binder,7,11.32,Denver,F,57,hafaspe@dut.pm,5,2013-04-14T17:00:29.907Z,Online,False
envelopes,1,8.08,Denver,F,57,hafaspe@dut.pm,5,2013-04-14T17:00:29.907Z,Online,False
binder,4,13.66,Denver,F,57,hafaspe@dut.pm,5,2013-04-14T17:00:29.907Z,Online,False
notepad,5,13.3,Austin,F,32,baadu@beraj.co,4,2016-07-11T06:22:44.138Z,In store,False
envelopes,1,23.98,Austin,F,32,baadu@beraj.co,4,2016-07-11T06:22:44.138Z,In store,False
printer paper,9,27.52,Austin,F,32,baadu@beraj.co,4,2016-07-11T06:22:44.138Z,In store,False
backpack,4,127.4,Austin,F,32,baadu@beraj.co,4,2016-07-11T06:22:44.138Z,In store,False
pens,1,36.83,Austin,F,32,baadu@beraj.co,4,2016-07-11T06:22:44.138Z,In store,False
laptop,5,1043.99,Austin,F,32,baadu@beraj.co,4,2016-07-11T06:22:44.138Z,In store,False
binder,9,19.23,Austin,F,32,baadu@beraj.co,4,2016-07-11T06:22:44.138Z,In store,False
notepad,5,36.19,Austin,F,32,baadu@beraj.co,4,2016-07-11T06:22:44.138Z,In store,False
backpack,4,194.94,Austin,M,45,ufo@eti.cv,4,2013-06-25T18:45:47.729Z,Online,False
binder,1,26.27,Austin,M,45,ufo@eti.cv,4,2013-06-25T18:45:47.729Z,Online,False
printer paper,9,24.04,Austin,M,45,ufo@eti.cv,4,2013-06-25T18:45:47.729Z,Online,False
binder,9,23.89,London,M,54,taswavkic@daez.eh,5,2016-03-07T22:21:58.536Z,Online,False
binder,1,22.05,London,M,54,taswavkic@daez.eh,5,2016-03-07T22:21:58.536Z,Online,False
notepad,3,16.8,London,M,54,taswavkic@daez.eh,5,2016-03-07T22:21:58.536Z,Online,False
backpack,2,53.78,London,M,54,taswavkic@daez.eh,5,2016-03-07T22:21:58.536Z,Online,False
printer paper,4,17.47,San Diego,M,38,pu@bejeem.tr,3,2017-06-06T17:33:59.988Z,In store,False
laptop,3,1568.87,San Diego,M,38,pu@bejeem.tr,3,2017-06-06T17:33:59.988Z,In store,False
envelopes,10,20.94,San Diego,M,38,pu@bejeem.tr,3,2017-06-06T17:33:59.988Z,In store,False
notepad,4,33.85,San Diego,M,38,pu@bejeem.tr,3,2017-06-06T17:33:59.988Z,In store,False
printer paper,8,41.07,London,F,47,mej@zemo.gy,4,2013-10-20T02:37:06.109Z,In store,True
binder,7,11.24,London,F,47,mej@zemo.gy,4,2013-10-20T02:37:06.109Z,In store,True
notepad,4,28.19,London,F,47,mej@zemo.gy,4,2013-10-20T02:37:06.109Z,In store,True
backpack,3,165.93,London,F,47,mej@zemo.gy,4,2013-10-20T02:37:06.109Z,In store,True
binder,6,14.25,Denver,F,43,konim@kogon.fj,4,2015-06-05T10:42:32.17Z,Online,True
notepad,3,23.97,Denver,F,43,konim@kogon.fj,4,2015-06-05T10:42:32.17Z,Online,True
notepad,1,20.73,Denver,F,43,konim@kogon.fj,4,2015-06-05T10:42:32.17Z,Online,True
backpack,1,110.32,Denver,F,43,konim@kogon.fj,4,2015-06-05T10:42:32.17Z,Online,True
pens,4,34.1,Denver,F,43,konim@kogon.fj,4,2015-06-05T10:42:32.17Z,Online,True
envelopes,6,20.34,Denver,F,43,konim@kogon.fj,4,2015-06-05T10:42:32.17Z,Online,True
notepad,4,19.99,Denver,F,43,konim@kogon.fj,4,2015-06-05T10:42:32.17Z,Online,True
pens,4,25.0,Denver,F,43,konim@kogon.fj,4,2015-06-05T10:42:32.17Z,Online,True
laptop,4,668.79,Denver,F,43,konim@kogon.fj,4,2015-06-05T10:42:32.17Z,Online,True
binder,5,23.89,Denver,M,49,veju@fagabpal.ba,3,2017-05-20T14:18:37.043Z,Online,False
envelopes,4,13.45,Denver,M,49,veju@fagabpal.ba,3,2017-05-20T14:18:37.043Z,Online,False
binder,10,25.91,Denver,M,49,veju@fagabpal.ba,3,2017-05-20T14:18:37.043Z,Online,False
pens,4,52.57,Denver,M,49,veju@fagabpal.ba,3,2017-05-20T14:18:37.043Z,Online,False
notepad,3,7.59,London,F,31,po@ro.jp,3,2013-11-12T02:16:40.817Z,Online,False
pens,1,28.34,London,F,31,po@ro.jp,3,2013-11-12T02:16:40.817Z,Online,False
pens,1,37.22,Austin,F,46,culu@attir.ck,2,2017-06-15T11:20:30.187Z,In store,False
printer paper,9,22.31,Seattle,F,65,daeza@cun.tp,4,2013-05-10T20:22:45.76Z,Online,False
binder,6,29.83,Seattle,M,64,uswol@rof.mc,5,2014-09-12T09:31:52.572Z,In store,False
binder,5,20.18,Austin,F,46,zebtawhul@piho.cv,5,2013-09-15T06:55:32.908Z,In store,False
notepad,4,23.71,Austin,F,46,zebtawhul@piho.cv,5,2013-09-15T06:55:32.908Z,In store,False
printer paper,8,38.48,Austin,F,46,zebtawhul@piho.cv,5,2013-09-15T06:55:32.908Z,In store,False
pens,4,39.45,Austin,F,46,zebtawhul@piho.cv,5,2013-09-15T06:55:32.908Z,In store,False
backpack,3,118.76,Austin,F,46,zebtawhul@piho.cv,5,2013-09-15T06:55:32.908Z,In store,False
envelopes,3,16.97,Austin,F,46,zebtawhul@piho.cv,5,2013-09-15T06:55:32.908Z,In store,False
envelopes,8,16.18,Austin,F,46,zebtawhul@piho.cv,5,2013-09-15T06:55:32.908Z,In store,False
laptop,4,881.06,Austin,M,37,wibpiova@bup.org,3,2013-02-21T01:55:41.84Z,In store,False
pens,4,47.27,Austin,M,37,wibpiova@bup.org,3,2013-02-21T01:55:41.84Z,In store,False
binder,8,26.94,Austin,M,37,wibpiova@bup.org,3,2013-02-21T01:55:41.84Z,In store,False
pens,3,45.66,New York,F,69,subawlu@je.me,4,2013-07-12T17:07:12.109Z,In store,False
binder,9,25.54,New York,F,69,subawlu@je.me,4,2013-07-12T17:07:12.109Z,In store,False
pens,4,71.86,New York,F,69,subawlu@je.me,4,2013-07-12T17:07:12.109Z,In store,False
envelopes,5,6.32,New York,F,69,subawlu@je.me,4,2013-07-12T17:07:12.109Z,In store,False
laptop,5,837.53,New York,F,69,subawlu@je.me,4,2013-07-12T17:07:12.109Z,In store,False
printer paper,1,29.56,New York,F,69,subawlu@je.me,4,2013-07-12T17:07:12.109Z,In store,False
backpack,4,99.83,New York,F,69,subawlu@je.me,4,2013-07-12T17:07:12.109Z,In store,False
envelopes,6,17.87,New York,F,69,subawlu@je.me,4,2013-07-12T17:07:12.109Z,In store,False
notepad,5,26.91,New York,F,69,subawlu@je.me,4,2013-07-12T17:07:12.109Z,In store,False
notepad,4,37.42,New York,F,69,subawlu@je.me,4,2013-07-12T17:07:12.109Z,In store,False
pens,1,43.48,Austin,F,44,unafa@buj.kz,4,2014-07-30T17:20:15.036Z,In store,False
binder,6,27.4,Austin,F,44,unafa@buj.kz,4,2014-07-30T17:20:15.036Z,In store,False
envelopes,10,19.64,Austin,F,44,unafa@buj.kz,4,2014-07-30T17:20:15.036Z,In store,False
notepad,4,19.67,Austin,F,44,unafa@buj.kz,4,2014-07-30T17:20:15.036Z,In store,False
backpack,3,84.05,Austin,F,44,unafa@buj.kz,4,2014-07-30T17:20:15.036Z,In store,False
laptop,2,590.51,Austin,F,44,unafa@buj.kz,4,2014-07-30T17:20:15.036Z,In store,False
printer paper,10,26.06,Austin,F,44,unafa@buj.kz,4,2014-07-30T17:20:15.036Z,In store,False
backpack,4,48.13,New York,M,40,luhusum@ip.sd,5,2015-09-17T03:53:54.783Z,In store,False
binder,10,14.01,New York,M,40,luhusum@ip.sd,5,2015-09-17T03:53:54.783Z,In store,False
notepad,2,26.98,New York,M,40,luhusum@ip.sd,5,2015-09-17T03:53:54.783Z,In store,False
printer paper,5,41.64,New York,M,40,luhusum@ip.sd,5,2015-09-17T03:53:54.783Z,In store,False
binder,10,17.54,New York,M,40,luhusum@ip.sd,5,2015-09-17T03:53:54.783Z,In store,False
envelopes,7,24.25,Denver,M,23,jeteg@laojano.hr,4,2013-06-28T16:59:22.798Z,In store,False
notepad,2,30.88,Austin,F,48,beficcej@huz.ve,2,2017-07-24T12:55:48.893Z,In store,True
notepad,5,26.79,Austin,F,48,beficcej@huz.ve,2,2017-07-24T12:55:48.893Z,In store,True
binder,6,16.25,Austin,F,48,beficcej@huz.ve,2,2017-07-24T12:55:48.893Z,In store,True
envelopes,8,10.07,Austin,F,48,beficcej@huz.ve,2,2017-07-24T12:55:48.893Z,In store,True
backpack,4,179.48,Austin,F,48,beficcej@huz.ve,2,2017-07-24T12:55:48.893Z,In store,True
binder,10,11.79,Austin,F,48,beficcej@huz.ve,2,2017-07-24T12:55:48.893Z,In store,True
envelopes,10,16.87,Austin,F,48,beficcej@huz.ve,2,2017-07-24T12:55:48.893Z,In store,True
laptop,3,1314.53,Austin,F,48,beficcej@huz.ve,2,2017-07-24T12:55:48.893Z,In store,True
notepad,2,14.16,Austin,F,48,beficcej@huz.ve,2,2017-07-24T12:55:48.893Z,In store,True
printer paper,2,10.22,Austin,F,48,beficcej@huz.ve,2,2017-07-24T12:55:48.893Z,In store,True
laptop,4,1065.28,Denver,M,36,alo@eji.sy,4,2016-01-01T22:06:33.851Z,In store,False
binder,10,28.03,Denver,M,36,alo@eji.sy,4,2016-01-01T22:06:33.851Z,In store,False
notepad,1,34.07,Austin,F,42,ilu@fogok.sv,4,2017-09-05T13:48:30.05Z,In store,False
notepad,4,31.45,Austin,F,42,ilu@fogok.sv,4,2017-09-05T13:48:30.05Z,In store,False
envelopes,2,16.92,Austin,F,42,ilu@fogok.sv,4,2017-09-05T13:48:30.05Z,In store,False
notepad,1,29.39,Austin,F,42,ilu@fogok.sv,4,2017-09-05T13:48:30.05Z,In store,False
pens,5,76.79,Austin,F,42,ilu@fogok.sv,4,2017-09-05T13:48:30.05Z,In store,False
binder,5,27.86,Austin,F,42,ilu@fogok.sv,4,2017-09-05T13:48:30.05Z,In store,False
envelopes,4,16.97,Austin,F,42,ilu@fogok.sv,4,2017-09-05T13:48:30.05Z,In store,False
binder,2,14.49,Austin,F,42,ilu@fogok.sv,4,2017-09-05T13:48:30.05Z,In store,False
binder,3,10.07,Denver,M,23,la@ibocavud.lu,4,2016-07-12T20:52:20.661Z,In store,False
printer paper,4,48.47,Denver,M,23,la@ibocavud.lu,4,2016-07-12T20:52:20.661Z,In store,False
notepad,3,32.39,Denver,M,23,la@ibocavud.lu,4,2016-07-12T20:52:20.661Z,In store,False
pens,5,20.81,Denver,M,23,la@ibocavud.lu,4,2016-07-12T20:52:20.661Z,In store,False
backpack,2,42.67,Denver,M,23,la@ibocavud.lu,4,2016-07-12T20:52:20.661Z,In store,False
pens,3,57.66,Denver,M,23,la@ibocavud.lu,4,2016-07-12T20:52:20.661Z,In store,False
envelopes,1,7.2,Seattle,M,71,orki@fedik.fm,5,2013-03-10T18:01:41.198Z,Online,False
notepad,3,25.64,Seattle,M,71,orki@fedik.fm,5,2013-03-10T18:01:41.198Z,Online,False
